公司代码,公司简称,公司全称,英文名称,注册地址,A股代码,A股简称,A股上市日期,A股总股本,A股流通股本,B股代码,B股 简 称,B股上市日期,B股总股本,B股流通股本,地      区,省    份,城     市,所属行业,公司网址
002553,<a href='http://www.szse.cn/certificate/individual/index.html?code=002553' target='_blank'><u>南方轴承</u></a>,江苏南方轴承股份有限公司,"Jiangsu NanFang Bearing Co.,Ltd.",江苏省常州市武进高新技术开发区龙翔路,002553,南方轴承,2011-02-25,"348,000,000","234,294,201",,,,0,0,华东,江苏,常州市,C 制造业,www.nf-bearings.com
002554,<a href='http://www.szse.cn/certificate/individual/index.html?code=002554' target='_blank'><u>惠博普</u></a>,华油惠博普科技股份有限公司,"CHINA OIL HBP SCIENCE&TECHNOLOGY CO.,LTD",北京市海淀区马甸东路17号11层1212,002554,惠博普,2011-02-25,"1,070,810,000","769,495,201",,,,0,0,华北,北京,北京市,B 采矿业,www.china-hbp.com
002555,<a href='http://www.szse.cn/certificate/individual/index.html?code=002555' target='_blank'><u>三七互娱</u></a>,芜湖顺荣三七互娱网络科技股份有限公司,WUHU SHUNRONG SANQI INTERACTIVE  ENTERTAINMENT NETWORK  TECHNOLOGY  CO.，LTD.,安徽省芜湖市南陵县经济开发区,002555,三七互娱,2011-03-02,"2,124,870,253","1,182,479,599",,,,0,0,华东,安徽,芜湖市,I 信息技术,www.shunrong.cn
002556,<a href='http://www.szse.cn/certificate/individual/index.html?code=002556' target='_blank'><u>辉隆股份</u></a>,安徽辉隆农资集团股份有限公司,"Anhui HuiLong Agricultural Means of Production .CO.,LTD.",安徽省合肥市蜀山区祁门路1777号,002556,辉隆股份,2011-03-02,"717,600,000","698,872,472",,,,0,0,华东,安徽,合肥市,F 批发零售,www.ahamp.com
002557,<a href='http://www.szse.cn/certificate/individual/index.html?code=002557' target='_blank'><u>洽洽食品</u></a>,洽洽食品股份有限公司,"Chacha Food Company,Limited",安徽省合肥市经济技术开发区莲花路,002557,洽洽食品,2011-03-02,"507,000,000","507,000,000",,,,0,0,华东,安徽,合肥市,C 制造业,www.qiaqiafood.com
002558,<a href='http://www.szse.cn/certificate/individual/index.html?code=002558' target='_blank'><u>巨人网络</u></a>,巨人网络集团股份有限公司,"Giant Network Group Co., Ltd",重庆市南岸区江南大道8号万达广场1栋5层,002558,巨人网络,2011-03-02,"2,024,379,932","427,109,360",,,,0,0,西南,重庆,重庆市,I 信息技术,www.ga-me.com
002559,<a href='http://www.szse.cn/certificate/individual/index.html?code=002559' target='_blank'><u>亚威股份</u></a>,江苏亚威机床股份有限公司,"JIANGSU YAWEI MACHINE TOOL CO.,LTD",江苏省扬州市江都区黄海南路仙城工业园,002559,亚威股份,2011-03-03,"373,003,481","304,157,756",,,,0,0,华东,江苏,扬州市,C 制造业,www.yawei.cc
002560,<a href='http://www.szse.cn/certificate/individual/index.html?code=002560' target='_blank'><u>通达股份</u></a>,河南通达电缆股份有限公司,"HENAN TONG-DA CABLE CO.,LTD.",河南省偃师市史家湾工业区,002560,通达股份,2011-03-03,"429,141,351","270,332,025",,,,0,0,华中,河南,洛阳市,C 制造业,www.hntddl.com
002561,<a href='http://www.szse.cn/certificate/individual/index.html?code=002561' target='_blank'><u>徐家汇</u></a>,上海徐家汇商城股份有限公司,"Shanghai Xujiahui Commercial Co.,Ltd.",上海市肇嘉浜路1068号,002561,徐家汇,2011-03-03,"415,763,000","397,262,145",,,,0,0,华东,上海,上海市,F 批发零售,www.xjh-sc.com
002562,<a href='http://www.szse.cn/certificate/individual/index.html?code=002562' target='_blank'><u>兄弟科技</u></a>,兄弟科技股份有限公司,"Brother Enterprises Holding Co.,Ltd.",浙江省海宁市周王庙镇联民村蔡家石桥3号,002562,兄弟科技,2011-03-10,"865,552,214","496,332,915",,,,0,0,华东,浙江,嘉兴市,C 制造业,www.brother.com.cn
002563,<a href='http://www.szse.cn/certificate/individual/index.html?code=002563' target='_blank'><u>森马服饰</u></a>,浙江森马服饰股份有限公司,"Zhejiang Semir Garment Co.,Ltd.",浙江省温州市瓯海区娄桥工业园南汇路98号,002563,森马服饰,2011-03-11,"2,685,613,600","1,838,844,396",,,,0,0,华东,浙江,温州市,C 制造业,www.semirbiz.com
002564,<a href='http://www.szse.cn/certificate/individual/index.html?code=002564' target='_blank'><u>天沃科技</u></a>,苏州天沃科技股份有限公司,"SuZhou THVOW Technology Co. ,Ltd.",江苏省张家港市金港镇长山村临江路1号,002564,天沃科技,2011-03-10,"882,914,400","601,859,104",,,,0,0,华东,江苏,苏州市,M 科研服务,www.zhanghuaji.com
002565,<a href='http://www.szse.cn/certificate/individual/index.html?code=002565' target='_blank'><u>顺灏股份</u></a>,上海顺灏新材料科技股份有限公司,"Shanghai Shunho New Materials Technology  Co.,Ltd.",上海市真陈路200号,002565,顺灏股份,2011-03-18,"709,104,615","684,756,138",,,,0,0,华东,上海,上海市,C 制造业,www.luxinevotech.com
002566,<a href='http://www.szse.cn/certificate/individual/index.html?code=002566' target='_blank'><u>益盛药业</u></a>,吉林省集安益盛药业股份有限公司,"JILIN JIAN YISHENG PHARMACEUTICAL CO.,LTD.",吉林省集安市文化东路17-20号,002566,益盛药业,2011-03-18,"330,951,600","226,308,565",,,,0,0,东北,吉林,通化市,C 制造业,www.yisheng-pharm.com
002567,<a href='http://www.szse.cn/certificate/individual/index.html?code=002567' target='_blank'><u>唐人神</u></a>,唐人神集团股份有限公司,"Tangrenshen Group Co.,Ltd.",湖南省株洲市国家高新技术产业开发区栗雨工业园,002567,唐人神,2011-03-25,"836,570,799","648,589,914",,,,0,0,华中,湖南,株洲市,C 制造业,www.tangrenshen.com.cn
002568,<a href='http://www.szse.cn/certificate/individual/index.html?code=002568' target='_blank'><u>百润股份</u></a>,上海百润投资控股集团股份有限公司,"SHANGHAI BAIRUN INVESTMENT HOLDING GROUP CO.,LTD.",上海市康桥工业区康桥东路558号,002568,百润股份,2011-03-25,"531,742,650","372,757,366",,,,0,0,华东,上海,上海市,C 制造业,www.bairun.net
002569,<a href='http://www.szse.cn/certificate/individual/index.html?code=002569' target='_blank'><u>步森股份</u></a>,浙江步森服饰股份有限公司,"ZHEJIANG BUSEN GARMENTS CO.,LTD.",浙江省诸暨市枫桥镇步森大道419号,002569,步森股份,2011-04-12,"140,010,000","139,766,550",,,,0,0,华东,浙江,绍兴市,C 制造业,www.busen.cn
002570,<a href='http://www.szse.cn/certificate/individual/index.html?code=002570' target='_blank'><u>*ST因美</u></a>,贝因美婴童食品股份有限公司,"Beingmate Baby & Child Food Co., Ltd.",浙江省杭州市滨江区南环路3758号,002570,*ST因美,2011-04-12,"1,022,520,000","1,022,141,216",,,,0,0,华东,浙江,杭州市,C 制造业,www.beingmate.com
002571,<a href='http://www.szse.cn/certificate/individual/index.html?code=002571' target='_blank'><u>德力股份</u></a>,安徽德力日用玻璃股份有限公司,"Anhui Deli Household Glass Co.,Ltd.",安徽省滁州市凤阳县工业园,002571,德力股份,2011-04-12,"391,950,700","253,197,600",,,,0,0,华东,安徽,滁州市,C 制造业,www.deliglass.com
002572,<a href='http://www.szse.cn/certificate/individual/index.html?code=002572' target='_blank'><u>索菲亚</u></a>,索菲亚家居股份有限公司,Suofeiya Home Collection Co. Ltd,广东省广州市增城市新塘镇宁西工业园,002572,索菲亚,2011-04-12,"923,426,310","638,236,335",,,,0,0,华南,广东,广州市,C 制造业,www.sfygroup.com
002573,<a href='http://www.szse.cn/certificate/individual/index.html?code=002573' target='_blank'><u>清新环境</u></a>,北京清新环境技术股份有限公司,"Beijing SPC Environment Protection Tech Co.,Ltd",北京市海淀区西八里庄路69号人民政协报大厦10层,002573,清新环境,2011-04-22,"1,081,272,100","1,078,639,425",,,,0,0,华北,北京,北京市,N 公共环保,www.qingxin.com.cn
002574,<a href='http://www.szse.cn/certificate/individual/index.html?code=002574' target='_blank'><u>明牌珠宝</u></a>,浙江明牌珠宝股份有限公司,"Zhejiang Ming Jewelry Co.,Ltd",浙江省绍兴市柯桥区福全工业区,002574,明牌珠宝,2011-04-22,"528,000,000","528,000,000",,,,0,0,华东,浙江,绍兴市,C 制造业,www.mingr.com
002575,<a href='http://www.szse.cn/certificate/individual/index.html?code=002575' target='_blank'><u>群兴玩具</u></a>,广东群兴玩具股份有限公司,"Guangdong Qunxing Toys Joint-Stock Co.,LTD",广东省汕头市澄海区岭海工业区清平路北侧群兴工业园2幢1楼之二,002575,群兴玩具,2011-04-22,"588,720,000","588,104,625",,,,0,0,华南,广东,汕头市,C 制造业,www.qunxingtoys.net
002576,<a href='http://www.szse.cn/certificate/individual/index.html?code=002576' target='_blank'><u>通达动力</u></a>,江苏通达动力科技股份有限公司,"Jiangsu Tongda Power Technology Co.,Ltd.",江苏省南通市通州区四安镇庵东村,002576,通达动力,2011-04-28,"165,100,000","164,415,254",,,,0,0,华东,江苏,南通市,C 制造业,www.tdchina.com
002577,<a href='http://www.szse.cn/certificate/individual/index.html?code=002577' target='_blank'><u>雷柏科技</u></a>,深圳雷柏科技股份有限公司,"Shenzhen Rapoo Technology Co.,Ltd.",广东省深圳市坪山新区坑梓街道大工业区锦绣东路22号,002577,雷柏科技,2011-04-28,"282,880,000","281,293,440",,,,0,0,华南,广东,深圳市,C 制造业,www.rapoo.cn
002578,<a href='http://www.szse.cn/certificate/individual/index.html?code=002578' target='_blank'><u>闽发铝业</u></a>,福建省闽发铝业股份有限公司,FUJIAN MINFA ALUMINIUM INC,福建省泉州市南安市东田镇蓝溪村（一期）11幢1-3层,002578,闽发铝业,2011-04-28,"988,093,296","563,428,000",,,,0,0,华东,福建,泉州市,C 制造业,www.minfa.com
002579,<a href='http://www.szse.cn/certificate/individual/index.html?code=002579' target='_blank'><u>中京电子</u></a>,惠州中京电子科技股份有限公司,Huizhou China Eagle Electronic Technology Inc.,广东省惠州市仲恺高新区陈江街道中京路1号,002579,中京电子,2011-05-06,"378,298,400","352,434,996",,,,0,0,华南,广东,惠州市,C 制造业,www.ceepcb.com
002580,<a href='http://www.szse.cn/certificate/individual/index.html?code=002580' target='_blank'><u>圣阳股份</u></a>,山东圣阳电源股份有限公司,"SHANDONG SACRED SUN POWER SOURCES CO.,LTD.",山东省曲阜市圣阳路1号,002580,圣阳股份,2011-05-06,"354,057,227","298,330,314",,,,0,0,华东,山东,济宁市,C 制造业,www.sacredsun.cn
002581,<a href='http://www.szse.cn/certificate/individual/index.html?code=002581' target='_blank'><u>未名医药</u></a>,山东未名生物医药股份有限公司,"Shandong Sinobioway Biomedicine Co., Ltd.",山东省淄博市张店区朝阳路18号,002581,未名医药,2011-05-20,"659,735,586","400,789,736",,,,0,0,华东,山东,淄博市,C 制造业,www.wanchang.com
002582,<a href='http://www.szse.cn/certificate/individual/index.html?code=002582' target='_blank'><u>好想你</u></a>,好想你健康食品股份有限公司,"Haoxiangni Health Food Co.,",河南省新郑市薛店镇,002582,好想你,2011-05-20,"515,684,160","246,588,953",,,,0,0,华中,河南,郑州市,C 制造业,www.haoxiangni.cn
002583,<a href='http://www.szse.cn/certificate/individual/index.html?code=002583' target='_blank'><u>海能达</u></a>,海能达通信股份有限公司,Hytera Communications Corporation Limited,广东省深圳市南山区高新区北区北环路9108号海能达大厦,002583,海能达,2011-05-27,"1,816,079,691","1,051,430,297",,,,0,0,华南,广东,深圳市,C 制造业,www.hytera.cn
002584,<a href='http://www.szse.cn/certificate/individual/index.html?code=002584' target='_blank'><u>西陇科学</u></a>,西陇科学股份有限公司,"XILONG SCIENTIFIC CO.,LTD.",广东省汕头市潮汕路西陇中街1-3号,002584,西陇科学,2011-06-02,"585,216,422","278,724,102",,,,0,0,华南,广东,汕头市,C 制造业,www.xlhg.com.cn
002585,<a href='http://www.szse.cn/certificate/individual/index.html?code=002585' target='_blank'><u>双星新材</u></a>,江苏双星彩塑新材料股份有限公司,"JIANGSU SHUANGXING COLOR PLASTIC NEW MATERIALS CO.,LTD.",江苏省宿迁市宿豫区彩塑工业园区井头街1号,002585,双星新材,2011-06-02,"1,156,278,085","852,192,212",,,,0,0,华东,江苏,宿迁市,C 制造业,"www.cpp.com.cn,www.shuangxingcaisu.com"
002586,<a href='http://www.szse.cn/certificate/individual/index.html?code=002586' target='_blank'><u>围海股份</u></a>,浙江省围海建设集团股份有限公司,"ZHEJIANG RECLAIM CONSTRUCTION GROUP CO.,LTD.",浙江省宁波市高新区广贤路1009号,002586,围海股份,2011-06-02,"1,144,223,714","689,608,037",,,,0,0,华东,浙江,宁波市,E 建筑业,www.zjwh.com.cn
002587,<a href='http://www.szse.cn/certificate/individual/index.html?code=002587' target='_blank'><u>奥拓电子</u></a>,深圳市奥拓电子股份有限公司,"Shenzhen AOTO Electronics Co.,Ltd.",广东省深圳市南山区粤海街道学府路63号高新区联合总部大厦10楼,002587,奥拓电子,2011-06-10,"611,214,834","393,072,086",,,,0,0,华南,广东,深圳市,C 制造业,www.szaoto.com.cn
002588,<a href='http://www.szse.cn/certificate/individual/index.html?code=002588' target='_blank'><u>史丹利</u></a>,史丹利农业集团股份有限公司,"STANLEY AGRICULTURE GROUP CO.,LTD.",山东省临沂市临沭县史丹利路,002588,史丹利,2011-06-10,"1,156,884,000","729,647,967",,,,0,0,华东,山东,临沂市,C 制造业,www.shidanli.cn
002589,<a href='http://www.szse.cn/certificate/individual/index.html?code=002589' target='_blank'><u>瑞康医药</u></a>,瑞康医药股份有限公司,"Realcan Pharmaceutical Co.,Ltd.",山东省烟台市芝罘区机场路326号,002589,瑞康医药,2011-06-10,"1,504,710,471","1,084,661,300",,,,0,0,华东,山东,烟台市,F 批发零售,www.realcan.cn
002590,<a href='http://www.szse.cn/certificate/individual/index.html?code=002590' target='_blank'><u>万安科技</u></a>,浙江万安科技股份有限公司,"ZHEJIANG VIE SCIENCE & TECHNOLOGY CO., LTD",浙江省诸暨市店口镇工业区,002590,万安科技,2011-06-10,"479,646,926","434,475,848",,,,0,0,华东,浙江,绍兴市,C 制造业,www.vie.com.cn
002591,<a href='http://www.szse.cn/certificate/individual/index.html?code=002591' target='_blank'><u>恒大高新</u></a>,江西恒大高新技术股份有限公司,"JIANGXI HENGDA HI-TECH CO.,LTD.",江西省南昌市高新区金庐北路88号,002591,恒大高新,2011-06-21,"308,006,909","181,891,171",,,,0,0,华东,江西,南昌市,C 制造业,www.heng-da.com
002592,<a href='http://www.szse.cn/certificate/individual/index.html?code=002592' target='_blank'><u>八菱科技</u></a>,南宁八菱科技股份有限公司,"Nanning Baling Technology Co.,Ltd",广西壮族自治区南宁市高新区工业园区科德路1号,002592,八菱科技,2011-11-11,"283,331,157","212,739,174",,,,0,0,华南,广西,南宁市,C 制造业,www.baling.com.cn
002593,<a href='http://www.szse.cn/certificate/individual/index.html?code=002593' target='_blank'><u>日上集团</u></a>,厦门日上集团股份有限公司,"Xiamen Sunrise  Group Co.,Ltd.",福建省厦门市集美区杏林杏北路30号,002593,日上集团,2011-06-28,"701,145,000","466,477,450",,,,0,0,华东,福建,厦门市,C 制造业,www.sunrise-ncc.com
002594,<a href='http://www.szse.cn/certificate/individual/index.html?code=002594' target='_blank'><u>比亚迪</u></a>,比亚迪股份有限公司,BYD COMPANY LIMITED,广东省深圳市大鹏新区葵涌街道延安路一号,002594,比亚迪,2011-06-30,"1,813,142,855","1,141,799,554",,,,0,0,华南,广东,深圳市,C 制造业,www.byd.com.cn
002595,<a href='http://www.szse.cn/certificate/individual/index.html?code=002595' target='_blank'><u>豪迈科技</u></a>,山东豪迈机械科技股份有限公司,"HIMILE MECHANICAL SCIENCE AND TECHNOLOGY (SHANDONG) CO., LTD",山东省高密市密水科技工业园豪迈路1号,002595,豪迈科技,2011-06-28,"800,000,000","527,861,734",,,,0,0,华东,山东,潍坊市,C 制造业,www.haomaikeji.com
002596,<a href='http://www.szse.cn/certificate/individual/index.html?code=002596' target='_blank'><u>海南瑞泽</u></a>,海南瑞泽新型建材股份有限公司,"Hainan RuiZe New Building Material Co.,Ltd.",海南省三亚市崖城镇创意产业园区中央大道9号,002596,海南瑞泽,2011-07-07,"1,074,267,206","719,095,892",,,,0,0,华南,海南,三亚市,C 制造业,www.hnruize.com
002597,<a href='http://www.szse.cn/certificate/individual/index.html?code=002597' target='_blank'><u>金禾实业</u></a>,安徽金禾实业股份有限公司,"ANHUI JINHE INDUSTRIAL CO.,LTD",安徽省来安县城东大街127号,002597,金禾实业,2011-07-07,"564,236,186","559,518,117",,,,0,0,华东,安徽,滁州市,C 制造业,www.jinheshiye.com
002598,<a href='http://www.szse.cn/certificate/individual/index.html?code=002598' target='_blank'><u>山东章鼓</u></a>,山东省章丘鼓风机股份有限公司,"SHANDONG ZHANGQIU BLOWER CO.,LTD",山东省章丘市明水经济开发区世纪大道东首,002598,山东章鼓,2011-07-07,"312,000,000","270,164,663",,,,0,0,华东,山东,济南市,C 制造业,www.blower.cn
